"No.","Time","Source","Destination","Protocol","Length","Info"
"1218","4.079923","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1219","4.080849","66.22.216.117","172.20.10.5","UDP","243","50002  >  53854 Len=201"
"1220","4.085632","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1221","4.085636","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1222","4.085687","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1223","4.091531","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1224","4.091570","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1225","4.091572","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1226","4.092538","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"1227","4.092550","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1228","4.097305","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1229","4.097354","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1230","4.102474","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1231","4.102502","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1232","4.102525","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1233","4.108582","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1234","4.108626","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1235","4.108629","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1236","4.111513","66.22.216.117","172.20.10.5","UDP","239","50002  >  53854 Len=197"
"1237","4.111514","66.22.216.117","172.20.10.5","RTCP","94","Receiver Report   "
"1238","4.114994","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1239","4.115041","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1240","4.115081","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1241","4.116247","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"1242","4.116299","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1243","4.120513","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1244","4.120568","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1245","4.120965","66.22.216.117","172.20.10.5","UDP","231","50002  >  53854 Len=189"
"1246","4.126241","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1247","4.126278","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1248","4.126280","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1249","4.128025","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"1250","4.128059","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1251","4.128994","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"1252","4.131766","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1253","4.137331","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1254","4.137375","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1255","4.137378","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1256","4.137808","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1257","4.140073","66.22.216.117","172.20.10.5","UDP","228","50002  >  53854 Len=186"
"1258","4.143590","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1259","4.143626","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1260","4.149696","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1261","4.149737","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1262","4.149739","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1263","4.150917","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"1264","4.150938","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1265","4.152421","66.22.217.4","172.20.10.5","UDP","154","50003  >  56749 Len=112"
"1266","4.155482","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1267","4.155528","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1268","4.161274","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1269","4.161485","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1270","4.161497","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1271","4.165197","66.22.216.117","172.20.10.5","UDP","231","50002  >  53854 Len=189"
"1272","4.166916","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1273","4.166941","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1274","4.166961","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1275","4.170859","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1276","4.170891","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1277","4.172492","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1278","4.174230","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"1279","4.174254","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1280","4.178726","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1281","4.178779","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1282","4.180093","66.22.216.117","172.20.10.5","UDP","232","50002  >  53854 Len=190"
"1283","4.184469","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1284","4.184516","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1285","4.184519","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1286","4.190211","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1287","4.190247","172.20.10.5","66.22.217.4","UDP","1245","56749  >  50003 Len=1203"
"1288","4.190319","172.20.10.5","66.22.217.4","UDP","1246","56749  >  50003 Len=1204"
"1289","4.196716","172.20.10.5","66.22.217.4","UDP","1246","56749  >  50003 Len=1204"
"1290","4.197411","172.20.10.5","66.22.217.4","UDP","1246","56749  >  50003 Len=1204"
"1291","4.197473","172.20.10.5","66.22.217.4","UDP","1247","56749  >  50003 Len=1205"
"1292","4.198094","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"1293","4.198117","172.20.10.5","66.22.217.4","UDP","1247","56749  >  50003 Len=1205"
"1294","4.202320","172.20.10.5","66.22.217.4","UDP","1247","56749  >  50003 Len=1205"
"1295","4.202352","172.20.10.5","66.22.217.4","UDP","1247","56749  >  50003 Len=1205"
"1296","4.204738","172.20.10.5","66.22.217.4","UDP","1247","56749  >  50003 Len=1205"
"1297","4.207610","172.20.10.5","66.22.217.4","UDP","1247","56749  >  50003 Len=1205"
"1298","4.207647","172.20.10.5","66.22.217.4","UDP","1247","56749  >  50003 Len=1205"
"1299","4.208855","66.22.216.117","172.20.10.5","UDP","234","50002  >  53854 Len=192"
"1300","4.213530","172.20.10.5","66.22.217.4","UDP","1247","56749  >  50003 Len=1205"
"1301","4.213581","172.20.10.5","66.22.217.4","UDP","1247","56749  >  50003 Len=1205"
"1302","4.213583","172.20.10.5","66.22.217.4","UDP","1247","56749  >  50003 Len=1205"
"1303","4.216765","172.20.10.5","66.22.217.4","RTCP","102","Sender Report   "
"1304","4.219344","172.20.10.5","66.22.217.4","UDP","1247","56749  >  50003 Len=1205"
"1305","4.219374","172.20.10.5","66.22.217.4","UDP","1247","56749  >  50003 Len=1205"
"1306","4.220482","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"1307","4.220535","172.20.10.5","66.22.217.4","UDP","1247","56749  >  50003 Len=1205"
"1308","4.225011","172.20.10.5","66.22.217.4","UDP","1247","56749  >  50003 Len=1205"
"1309","4.225043","172.20.10.5","66.22.217.4","UDP","1247","56749  >  50003 Len=1205"
"1310","4.225095","66.22.216.117","172.20.10.5","UDP","232","50002  >  53854 Len=190"
"1311","4.230900","172.20.10.5","66.22.217.4","UDP","1247","56749  >  50003 Len=1205"
"1312","4.230946","172.20.10.5","66.22.217.4","UDP","1247","56749  >  50003 Len=1205"
"1313","4.230948","172.20.10.5","66.22.217.4","UDP","1247","56749  >  50003 Len=1205"
"1314","4.236754","172.20.10.5","66.22.217.4","UDP","1247","56749  >  50003 Len=1205"
"1315","4.236807","172.20.10.5","66.22.217.4","UDP","1247","56749  >  50003 Len=1205"
"1316","4.236808","172.20.10.5","66.22.217.4","UDP","1247","56749  >  50003 Len=1205"
"1317","4.238767","172.20.10.5","66.22.217.4","UDP","1247","56749  >  50003 Len=1205"
"1318","4.240045","66.22.216.117","172.20.10.5","UDP","233","50002  >  53854 Len=191"
"1319","4.242848","172.20.10.5","66.22.217.4","UDP","1247","56749  >  50003 Len=1205"
"1320","4.242901","172.20.10.5","66.22.217.4","UDP","1247","56749  >  50003 Len=1205"
"1321","4.244072","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"1322","4.244094","172.20.10.5","66.22.217.4","UDP","1247","56749  >  50003 Len=1205"
"1323","4.247508","172.20.10.5","66.22.217.4","UDP","1247","56749  >  50003 Len=1205"
"1324","4.247529","172.20.10.5","66.22.217.4","UDP","1247","56749  >  50003 Len=1205"
"1325","4.252815","66.22.217.4","172.20.10.5","UDP","126","50003  >  56749 Len=84"
"1326","4.254263","172.20.10.5","66.22.217.4","UDP","1247","56749  >  50003 Len=1205"
"1327","4.254387","172.20.10.5","66.22.217.4","UDP","1247","56749  >  50003 Len=1205"
"1328","4.254421","172.20.10.5","66.22.217.4","UDP","1247","56749  >  50003 Len=1205"
"1329","4.255597","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"1330","4.255630","172.20.10.5","66.22.217.4","UDP","1247","56749  >  50003 Len=1205"
"1331","4.259093","172.20.10.5","66.22.217.4","RTCP","102","Sender Report   "
"1332","4.260003","172.20.10.5","66.22.217.4","UDP","1247","56749  >  50003 Len=1205"
"1333","4.260025","172.20.10.5","66.22.217.4","UDP","1247","56749  >  50003 Len=1205"
"1334","4.260891","66.22.216.117","172.20.10.5","UDP","240","50002  >  53854 Len=198"
"1335","4.265824","172.20.10.5","66.22.217.4","UDP","1247","56749  >  50003 Len=1205"
"1336","4.265869","172.20.10.5","66.22.217.4","UDP","1247","56749  >  50003 Len=1205"
"1337","4.265871","172.20.10.5","66.22.217.4","UDP","1247","56749  >  50003 Len=1205"
"1338","4.272068","172.20.10.5","66.22.217.4","UDP","1247","56749  >  50003 Len=1205"
"1339","4.272129","172.20.10.5","66.22.217.4","UDP","1247","56749  >  50003 Len=1205"
"1340","4.272130","172.20.10.5","66.22.217.4","UDP","1247","56749  >  50003 Len=1205"
"1341","4.275042","172.20.10.5","66.22.217.4","UDP","1247","56749  >  50003 Len=1205"
"1342","4.278263","172.20.10.5","66.22.217.4","UDP","1247","56749  >  50003 Len=1205"
"1343","4.278311","172.20.10.5","66.22.217.4","UDP","1247","56749  >  50003 Len=1205"
"1344","4.278620","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"1345","4.280306","66.22.216.117","172.20.10.5","UDP","245","50002  >  53854 Len=203"
"1346","4.283368","172.20.10.5","66.22.217.4","UDP","1247","56749  >  50003 Len=1205"
"1347","4.283414","172.20.10.5","66.22.217.4","UDP","1247","56749  >  50003 Len=1205"
"1348","4.283420","172.20.10.5","66.22.217.4","UDP","1247","56749  >  50003 Len=1205"
"1349","4.289249","172.20.10.5","66.22.217.4","UDP","1248","56749  >  50003 Len=1206"
"1350","4.289275","172.20.10.5","66.22.217.4","UDP","1248","56749  >  50003 Len=1206"
"1351","4.289279","172.20.10.5","66.22.217.4","UDP","1248","56749  >  50003 Len=1206"
"1352","4.294912","172.20.10.5","66.22.217.4","UDP","1248","56749  >  50003 Len=1206"
"1353","4.295008","172.20.10.5","66.22.217.4","UDP","1248","56749  >  50003 Len=1206"
"1354","4.299330","172.20.10.5","66.22.217.4","UDP","1248","56749  >  50003 Len=1206"
"1355","4.299373","172.20.10.5","66.22.217.4","UDP","1248","56749  >  50003 Len=1206"
"1356","4.299376","172.20.10.5","66.22.217.4","UDP","1248","56749  >  50003 Len=1206"
"1357","4.301200","66.22.216.117","172.20.10.5","UDP","250","50002  >  53854 Len=208"
"1358","4.302257","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"1359","4.302276","172.20.10.5","66.22.217.4","UDP","1248","56749  >  50003 Len=1206"
"1360","4.306359","172.20.10.5","66.22.217.4","UDP","1248","56749  >  50003 Len=1206"
"1361","4.306395","172.20.10.5","66.22.217.4","UDP","1248","56749  >  50003 Len=1206"
"1362","4.308752","172.20.10.5","66.22.217.4","UDP","1248","56749  >  50003 Len=1206"
"1363","4.312161","172.20.10.5","66.22.217.4","UDP","1248","56749  >  50003 Len=1206"
"1364","4.312209","172.20.10.5","66.22.217.4","UDP","1248","56749  >  50003 Len=1206"
"1365","4.317971","172.20.10.5","66.22.217.4","UDP","1248","56749  >  50003 Len=1206"
"1366","4.318022","172.20.10.5","66.22.217.4","UDP","1248","56749  >  50003 Len=1206"
"1367","4.318025","172.20.10.5","66.22.217.4","UDP","1248","56749  >  50003 Len=1206"
"1368","4.324225","172.20.10.5","66.22.217.4","UDP","1248","56749  >  50003 Len=1206"
"1369","4.324279","172.20.10.5","66.22.217.4","UDP","1248","56749  >  50003 Len=1206"
"1370","4.324282","172.20.10.5","66.22.217.4","UDP","1248","56749  >  50003 Len=1206"
"1371","4.324976","66.22.216.117","172.20.10.5","UDP","241","50002  >  53854 Len=199"
"1372","4.325802","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"1373","4.325836","172.20.10.5","66.22.217.4","UDP","1248","56749  >  50003 Len=1206"
"1374","4.330062","172.20.10.5","66.22.217.4","UDP","1248","56749  >  50003 Len=1206"
"1375","4.330136","172.20.10.5","66.22.217.4","UDP","1248","56749  >  50003 Len=1206"
"1376","4.335409","172.20.10.5","66.22.217.4","UDP","1248","56749  >  50003 Len=1206"
"1377","4.335442","172.20.10.5","66.22.217.4","UDP","1256","56749  >  50003 Len=1214"
"1378","4.335452","172.20.10.5","66.22.217.4","UDP","1256","56749  >  50003 Len=1214"
"1379","4.340811","66.22.216.117","172.20.10.5","UDP","233","50002  >  53854 Len=191"
"1380","4.341095","172.20.10.5","66.22.217.4","UDP","1256","56749  >  50003 Len=1214"
"1381","4.341118","172.20.10.5","66.22.217.4","UDP","1256","56749  >  50003 Len=1214"
"1382","4.341125","172.20.10.5","66.22.217.4","UDP","1256","56749  >  50003 Len=1214"
"1383","4.347352","172.20.10.5","66.22.217.4","UDP","1256","56749  >  50003 Len=1214"
"1384","4.347356","172.20.10.5","66.22.217.4","UDP","1256","56749  >  50003 Len=1214"
"1385","4.347358","172.20.10.5","66.22.217.4","UDP","1256","56749  >  50003 Len=1214"
"1386","4.348142","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"1387","4.351631","172.20.10.5","66.22.217.4","RTCP","102","Sender Report   "
"1388","4.352830","172.20.10.5","66.22.217.4","UDP","1256","56749  >  50003 Len=1214"
"1389","4.352834","172.20.10.5","66.22.217.4","UDP","1257","56749  >  50003 Len=1215"
"1390","4.358183","172.20.10.5","66.22.217.4","UDP","1257","56749  >  50003 Len=1215"
"1391","4.358257","172.20.10.5","66.22.217.4","UDP","1257","56749  >  50003 Len=1215"
"1392","4.358260","172.20.10.5","66.22.217.4","UDP","1257","56749  >  50003 Len=1215"
"1393","4.359401","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"1394","4.359404","172.20.10.5","66.22.217.4","UDP","1257","56749  >  50003 Len=1215"
"1395","4.363443","66.22.216.117","172.20.10.5","UDP","227","50002  >  53854 Len=185"
"1396","4.363444","66.22.217.4","172.20.10.5","UDP","154","50003  >  56749 Len=112"
"1397","4.363780","172.20.10.5","66.22.217.4","UDP","1257","56749  >  50003 Len=1215"
"1398","4.363805","172.20.10.5","66.22.217.4","UDP","1257","56749  >  50003 Len=1215"
"1399","4.370004","172.20.10.5","66.22.217.4","UDP","1257","56749  >  50003 Len=1215"
"1400","4.370008","172.20.10.5","66.22.217.4","UDP","1257","56749  >  50003 Len=1215"
"1401","4.370052","172.20.10.5","66.22.217.4","UDP","1257","56749  >  50003 Len=1215"
"1402","4.376329","172.20.10.5","66.22.217.4","UDP","1257","56749  >  50003 Len=1215"
"1403","4.376805","172.20.10.5","66.22.217.4","UDP","1257","56749  >  50003 Len=1215"
"1404","4.376867","172.20.10.5","66.22.217.4","UDP","1257","56749  >  50003 Len=1215"
"1405","4.383930","172.20.10.5","66.22.217.4","UDP","1257","56749  >  50003 Len=1215"
"1406","4.388947","66.22.216.117","172.20.10.5","UDP","218","50002  >  53854 Len=176"
"1407","4.391896","172.20.10.5","66.22.217.4","UDP","1183","56749  >  50003 Len=1141"
"1408","4.391935","172.20.10.5","66.22.217.4","UDP","1183","56749  >  50003 Len=1141"
"1409","4.391936","172.20.10.5","66.22.217.4","UDP","1183","56749  >  50003 Len=1141"
"1410","4.392068","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"1411","4.392092","172.20.10.5","66.22.217.4","UDP","1183","56749  >  50003 Len=1141"
"1412","4.392137","172.20.10.5","66.22.217.4","UDP","1184","56749  >  50003 Len=1142"
"1413","4.392167","172.20.10.5","66.22.217.4","UDP","1184","56749  >  50003 Len=1142"
"1414","4.395840","172.20.10.5","66.22.217.4","UDP","1184","56749  >  50003 Len=1142"
"1415","4.395894","172.20.10.5","66.22.217.4","UDP","1184","56749  >  50003 Len=1142"
"1416","4.395897","172.20.10.5","66.22.217.4","UDP","1184","56749  >  50003 Len=1142"
"1417","4.400772","66.22.216.117","172.20.10.5","UDP","204","50002  >  53854 Len=162"
"1418","4.401117","172.20.10.5","66.22.217.4","UDP","1184","56749  >  50003 Len=1142"
"1419","4.401149","172.20.10.5","66.22.217.4","UDP","1184","56749  >  50003 Len=1142"
"1420","4.401165","172.20.10.5","66.22.217.4","UDP","1184","56749  >  50003 Len=1142"
"1421","4.402524","172.20.10.5","66.22.217.4","UDP","1184","56749  >  50003 Len=1142"
"1422","4.406119","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"1423","4.406140","172.20.10.5","66.22.217.4","UDP","1184","56749  >  50003 Len=1142"
"1424","4.412347","172.20.10.5","66.22.217.4","UDP","1173","56749  >  50003 Len=1131"
"1425","4.412381","172.20.10.5","66.22.217.4","UDP","1173","56749  >  50003 Len=1131"
"1426","4.412390","172.20.10.5","66.22.217.4","UDP","1174","56749  >  50003 Len=1132"
"1427","4.417886","172.20.10.5","66.22.217.4","UDP","1174","56749  >  50003 Len=1132"
"1428","4.417931","172.20.10.5","66.22.217.4","UDP","1174","56749  >  50003 Len=1132"
"1429","4.417934","172.20.10.5","66.22.217.4","UDP","1174","56749  >  50003 Len=1132"
"1430","4.421133","66.22.216.117","172.20.10.5","UDP","176","50002  >  53854 Len=134"
"1431","4.424054","172.20.10.5","66.22.217.4","UDP","1174","56749  >  50003 Len=1132"
"1432","4.424086","172.20.10.5","66.22.217.4","UDP","1174","56749  >  50003 Len=1132"
"1433","4.424098","172.20.10.5","66.22.217.4","UDP","1174","56749  >  50003 Len=1132"
"1434","4.424118","172.20.10.5","66.22.217.4","UDP","1174","56749  >  50003 Len=1132"
"1435","4.429667","172.20.10.5","66.22.217.4","UDP","1218","56749  >  50003 Len=1176"
"1436","4.429712","172.20.10.5","66.22.217.4","UDP","1218","56749  >  50003 Len=1176"
"1437","4.429714","172.20.10.5","66.22.217.4","UDP","1219","56749  >  50003 Len=1177"
"1438","4.430051","172.20.10.5","66.22.217.4","UDP","116","56749  >  50003 Len=74"
"1439","4.434811","172.20.10.5","66.22.217.4","UDP","1219","56749  >  50003 Len=1177"
"1440","4.434852","172.20.10.5","66.22.217.4","UDP","1219","56749  >  50003 Len=1177"
"1441","4.441848","172.20.10.5","66.22.217.4","UDP","1219","56749  >  50003 Len=1177"
"1442","4.441885","172.20.10.5","66.22.217.4","UDP","1193","56749  >  50003 Len=1151"
